x,y
0.435213,-0.269585
0.436804,-0.272986
0.438375,-0.276396
0.439925,-0.279817
0.441453,-0.283247
0.44296,-0.286686
0.444446,-0.290134
0.44591,-0.293592
0.447353,-0.297059
0.448775,-0.300535
0.450175,-0.30402
0.451553,-0.307513
0.452911,-0.311015
0.454246,-0.314526
0.45556,-0.318044
0.456852,-0.321571
0.458122,-0.325106
0.45937,-0.328649
0.460596,-0.332199
0.461801,-0.335757
0.462984,-0.339322
0.464144,-0.342895
0.465282,-0.346475
0.466398,-0.350061
0.467492,-0.353655
0.468564,-0.357255
0.469614,-0.360863
0.470641,-0.364476
0.471645,-0.368096
0.472627,-0.371723
0.473587,-0.375355
0.474524,-0.378993
0.475439,-0.382637
0.476331,-0.386287
0.4772,-0.389943
0.478046,-0.393604
0.47887,-0.39727
0.47967,-0.400941
0.480448,-0.404618
0.481202,-0.408299
0.481934,-0.411985
0.482642,-0.415676
0.483328,-0.41937
0.483991,-0.423069
0.484326,-0.42501
0.484776,-0.427687
0.485344,-0.431218
0.485918,-0.434908
0.486473,-0.438617
0.487011,-0.44233
0.487534,-0.446046
0.488041,-0.449763
0.488534,-0.453483
0.489013,-0.457203
0.489479,-0.460925
0.489931,-0.464648
0.490372,-0.468373
0.4908,-0.472098
0.491215,-0.475825
0.491619,-0.479553
0.492011,-0.483282
0.492391,-0.487013
0.492759,-0.490745
0.493115,-0.494478
0.493459,-0.498212
0.493792,-0.501947
0.494112,-0.505683
0.494422,-0.50942
0.494719,-0.513158
0.495004,-0.516897
0.495278,-0.520636
0.49554,-0.524377
0.495789,-0.528119
0.496027,-0.531861
0.496253,-0.535604
0.496468,-0.539348
0.49667,-0.543092
0.49686,-0.546837
0.497038,-0.550583
0.497205,-0.554329
0.497359,-0.558076
0.497501,-0.561824
0.49763,-0.565571
0.497748,-0.56932
0.497854,-0.573068
0.497947,-0.576817
0.498028,-0.580566
0.498097,-0.584316
0.498153,-0.588065
0.498198,-0.591815
0.498229,-0.595565
0.498249,-0.599315
0.498256,-0.603065
0.498251,-0.606816
0.498233,-0.610566
0.498203,-0.614316
0.49816,-0.618066
0.498105,-0.621816
0.498037,-0.625566
0.497957,-0.629315
0.497863,-0.633064
0.497758,-0.636813
0.49764,-0.640562
0.497508,-0.64431
0.497365,-0.648058
0.497208,-0.651805
0.497039,-0.655552
0.496857,-0.659298
0.496662,-0.663043
0.496454,-0.666788
0.496234,-0.670532
0.496001,-0.674275
0.495755,-0.678017
0.495499,-0.681757
0.495234,-0.685487
0.49496,-0.689222
0.49468,-0.692957
0.494393,-0.696691
0.494103,-0.700424
0.493809,-0.704156
0.493513,-0.707887
0.493214,-0.711618
0.492912,-0.715348
0.492622,-0.718931
0.492331,-0.722492
0.492039,-0.726053
0.491758,-0.729465
0.491478,-0.732857
0.49121,-0.7361
0.490942,-0.739322
0.490686,-0.742396
0.490431,-0.745448
0.490175,-0.748499
0.489919,-0.75155
0.489662,-0.754601
0.489405,-0.757651
0.489147,-0.760702
0.488888,-0.763752
0.488629,-0.766802
0.488369,-0.769853
0.488109,-0.772903
0.487848,-0.775953
0.487586,-0.779003
0.487324,-0.782053
0.487062,-0.785103
0.486798,-0.788153
0.486535,-0.791203
0.48627,-0.794252
0.486005,-0.797302
0.48574,-0.800352
0.485474,-0.803402
0.485207,-0.806451
0.48494,-0.809501
0.484672,-0.812551
0.484404,-0.8156
0.484135,-0.818649
0.483866,-0.821699
0.483596,-0.824748
0.483325,-0.827798
0.483054,-0.830847
0.482782,-0.833896
0.48251,-0.836946
0.482237,-0.839995
0.481964,-0.843044
0.48169,-0.846093
0.481416,-0.849142
0.481141,-0.852191
0.480865,-0.85524
0.480589,-0.858289
0.480312,-0.861338
0.480035,-0.864387
0.479757,-0.867436
0.479478,-0.870484
0.479199,-0.873533
0.47892,-0.876581
0.47864,-0.87963
0.478359,-0.882679
0.478077,-0.885727
0.477796,-0.888775
0.477513,-0.891824
0.47723,-0.894872
0.476947,-0.89792
0.476662,-0.900969
0.476378,-0.904017
0.476094,-0.907064
0.475757,-0.91069
0.47547,-0.913823
0.475193,-0.916869
0.474923,-0.919913
0.474661,-0.922957
0.474407,-0.926
0.47416,-0.929043
0.473923,-0.932087
0.473693,-0.935131
0.473473,-0.938176
0.473262,-0.941221
0.47306,-0.944266
0.472867,-0.947312
0.472684,-0.950359
0.47251,-0.953406
0.472346,-0.956453
0.472191,-0.959501
0.472047,-0.962549
0.471912,-0.965598
0.471787,-0.968647
0.471671,-0.971696
0.471566,-0.974746
0.47147,-0.977796
0.471385,-0.980846
0.471309,-0.983897
0.471243,-0.986947
0.471187,-0.989998
0.471141,-0.993049
0.471106,-0.9961
0.47108,-0.999151
0.471064,-1.0022
0.471059,-1.00525
0.471064,-1.0083
0.471078,-1.01136
0.471103,-1.01441
0.471138,-1.01746
0.471184,-1.02051
0.471239,-1.02356
0.471305,-1.02661
0.471381,-1.02966
0.471468,-1.03271
0.471565,-1.03576
0.471672,-1.03881
0.471789,-1.04186
0.471917,-1.0449
0.472055,-1.04795
0.472204,-1.051
0.472363,-1.05405
0.472532,-1.05709
0.472712,-1.06014
0.472903,-1.06318
0.473104,-1.06623
0.473316,-1.06927
0.473538,-1.07231
0.473771,-1.07536
0.474014,-1.0784
0.474268,-1.08144
0.474532,-1.08448
0.474807,-1.08751
0.475093,-1.09055
0.47539,-1.09359
0.475697,-1.09662
0.476015,-1.09966
0.476344,-1.10269
0.476684,-1.10572
0.477034,-1.10875
0.477395,-1.11178
0.477767,-1.11481
0.478149,-1.11784
0.478543,-1.12086
0.478947,-1.12388
0.479363,-1.12691
0.479789,-1.12993
0.480226,-1.13295
0.480674,-1.13596
0.481133,-1.13898
0.481602,-1.14199
0.482083,-1.14501
0.482575,-1.14802
0.483078,-1.15102
0.483592,-1.15403
0.484117,-1.15704
0.484652,-1.16004
0.485199,-1.16304
0.485757,-1.16604
0.486327,-1.16904
0.486907,-1.17203
0.487498,-1.17502
0.488101,-1.17801
0.488715,-1.181
0.489345,-1.18399
0.489986,-1.18697
0.490644,-1.18995
0.491318,-1.19292
0.492011,-1.19588
0.492722,-1.19884
0.493453,-1.20179
0.494203,-1.20474
0.494973,-1.20769
0.495763,-1.21062
0.496573,-1.21356
0.497404,-1.21648
0.498256,-1.2194
0.499128,-1.22232
0.500021,-1.22523
0.500935,-1.22813
0.50187,-1.23102
0.502825,-1.23391
0.503802,-1.23679
0.504799,-1.23967
0.505817,-1.24253
0.506857,-1.24539
0.507917,-1.24825
0.508998,-1.25109
0.510099,-1.25393
0.511222,-1.25675
0.512365,-1.25957
0.513529,-1.26238
0.514714,-1.26519
0.51592,-1.26798
0.517146,-1.27077
0.518392,-1.27354
0.51966,-1.27631
0.520948,-1.27906
0.522256,-1.28181
0.523584,-1.28455
0.524933,-1.28728
0.526303,-1.28999
0.527692,-1.2927
0.529102,-1.2954
0.530531,-1.29809
0.531981,-1.30076
0.533451,-1.30343
0.53494,-1.30608
0.53645,-1.30872
0.537979,-1.31136
0.539528,-1.31398
0.541096,-1.31658
0.542683,-1.31918
0.54429,-1.32177
0.545917,-1.32434
0.547562,-1.3269
0.549226,-1.32945
0.55091,-1.33199
0.552612,-1.33451
0.554333,-1.33702
0.556073,-1.33952
0.557831,-1.34201
0.559608,-1.34448
0.561403,-1.34694
0.563216,-1.34939
0.565047,-1.35182
0.566897,-1.35424
0.568764,-1.35665
0.570649,-1.35904
0.572551,-1.36142
0.574471,-1.36378
0.576408,-1.36613
0.578362,-1.36847
0.580334,-1.37079
0.582322,-1.3731
0.584327,-1.3754
0.586348,-1.37768
0.588386,-1.37994
0.59044,-1.38219
0.592511,-1.38443
0.594597,-1.38665
0.596699,-1.38885
0.598817,-1.39104
0.60095,-1.39322
0.603099,-1.39538
0.605263,-1.39752
0.607442,-1.39965
0.609636,-1.40177
0.611845,-1.40387
0.614069,-1.40595
0.616307,-1.40802
0.618559,-1.41007
0.620826,-1.41211
0.623106,-1.41413
0.625401,-1.41613
0.627709,-1.41812
0.630031,-1.4201
0.632366,-1.42205
0.634715,-1.424
0.637077,-1.42592
0.639452,-1.42783
0.641839,-1.42973
0.644239,-1.4316
0.646653,-1.43347
0.649078,-1.43531
0.651515,-1.43714
0.653965,-1.43895
0.656427,-1.44075
0.658901,-1.44253
0.661386,-1.4443
0.663883,-1.44604
0.666391,-1.44778
0.668911,-1.44949
0.671441,-1.45119
0.673983,-1.45287
0.676535,-1.45454
0.679098,-1.45619
0.681672,-1.45782
0.684257,-1.45944
0.686851,-1.46104
0.689455,-1.46262
0.69207,-1.46419
0.694694,-1.46574
0.697329,-1.46727
0.699972,-1.46879
0.702626,-1.47029
0.705288,-1.47177
0.70796,-1.47323
0.710641,-1.47468
0.713331,-1.47612
0.71603,-1.47753
0.718737,-1.47893
0.721453,-1.48031
0.724178,-1.48168
0.726911,-1.48302
0.729652,-1.48436
0.732401,-1.48567
0.735159,-1.48697
0.737924,-1.48825
0.740697,-1.48951
0.743477,-1.49075
0.746266,-1.49198
0.749061,-1.49319
0.751864,-1.49439
0.754674,-1.49556
0.757491,-1.49672
0.760315,-1.49787
0.763146,-1.49899
0.765984,-1.5001
0.768828,-1.50119
0.771543,-1.50221
0.774241,-1.50321
0.776946,-1.50419
0.779518,-1.5051
0.782074,-1.50599
0.784635,-1.50687
0.787062,-1.50768
0.789472,-1.50847
0.791886,-1.50925
0.794166,-1.50997
0.796427,-1.51066
0.798693,-1.51135
0.800961,-1.51202
0.803234,-1.51267
0.805511,-1.51331
0.807792,-1.51394
0.810076,-1.51455
0.812364,-1.51515
0.814656,-1.51574
0.816951,-1.51631
0.819249,-1.51687
0.821551,-1.51741
0.823856,-1.51794
0.826164,-1.51845
0.828475,-1.51895
0.830789,-1.51944
0.833106,-1.51991
0.835426,-1.52037
0.837749,-1.52081
0.840074,-1.52124
0.842402,-1.52165
0.844732,-1.52205
0.847064,-1.52243
0.849399,-1.5228
0.851882,-1.52318
0.854388,-1.52354
0.856897,-1.52389
0.859409,-1.52423
0.862068,-1.52456
0.864752,-1.52488
0.867438,-1.52519
0.870126,-1.52547
0.872816,-1.52574
0.875507,-1.526
0.8782,-1.52623
0.880894,-1.52645
0.883589,-1.52665
0.886286,-1.52683
0.888984,-1.527
0.891682,-1.52715
0.894382,-1.52728
0.897082,-1.52739
0.89993,-1.52749
0.9028,-1.52758
0.905671,-1.52764
0.908691,-1.52769
0.911732,-1.52771
0.914773,-1.52772
0.917815,-1.52771
0.920857,-1.52768
0.923898,-1.52762
0.92694,-1.52755
0.92998,-1.52746
0.93302,-1.52734
0.936058,-1.52721
0.939096,-1.52705
0.942133,-1.52688
0.945168,-1.52668
0.948202,-1.52647
0.951235,-1.52623
0.954265,-1.52597
0.957294,-1.52569
0.960321,-1.52539
0.963346,-1.52507
0.966368,-1.52473
0.969388,-1.52437
0.972406,-1.52398
0.97542,-1.52358
0.978432,-1.52315
0.981441,-1.52271
0.984447,-1.52224
0.987449,-1.52175
0.990448,-1.52124
0.993443,-1.52071
0.996434,-1.52016
0.999422,-1.51958
1.0024,-1.51899
1.00538,-1.51837
1.00836,-1.51773
1.01133,-1.51707
1.01429,-1.51639
1.01725,-1.51569
1.02021,-1.51497
1.02316,-1.51422
1.0261,-1.51346
1.02904,-1.51267
1.03197,-1.51186
1.03489,-1.51103
1.03781,-1.51018
1.04073,-1.50931
1.04363,-1.50842
1.04653,-1.5075
1.04943,-1.50656
1.05231,-1.50561
1.05519,-1.50463
1.05806,-1.50363
1.06093,-1.50261
1.06379,-1.50156
1.06663,-1.5005
1.06948,-1.49942
1.07231,-1.49831
1.07513,-1.49718
1.07795,-1.49603
1.08076,-1.49487
1.08356,-1.49368
1.08635,-1.49247
1.08913,-1.49123
1.0919,-1.48998
1.09467,-1.48871
1.09742,-1.48742
1.10016,-1.4861
1.1029,-1.48477
1.10562,-1.48341
1.10834,-1.48204
1.11104,-1.48064
1.11375,-1.47922
1.11644,-1.47778
1.11914,-1.47632
1.12182,-1.47484
1.12448,-1.47335
1.12714,-1.47185
1.12979,-1.47034
1.13244,-1.46882
1.13507,-1.46729
1.13771,-1.46574
1.14033,-1.46418
1.14295,-1.46261
1.14556,-1.46103
1.14817,-1.45944
1.15077,-1.45784
1.15336,-1.45623
1.15595,-1.45461
1.15853,-1.45298
1.1611,-1.45134
1.16367,-1.44969
1.16623,-1.44803
1.16879,-1.44636
1.17134,-1.44468
1.17388,-1.44299
1.17641,-1.44129
1.17895,-1.43957
1.18147,-1.43785
1.18399,-1.43613
1.18651,-1.43439
1.18902,-1.43264
1.19153,-1.43089
1.19404,-1.42914
1.19654,-1.42738
1.19905,-1.42562
1.20155,-1.42386
1.20405,-1.4221
1.20655,-1.42033
1.20905,-1.41857
1.21154,-1.4168
1.21404,-1.41503
1.21654,-1.41326
1.21903,-1.41149
1.22152,-1.40971
1.22402,-1.40794
1.22651,-1.40616
1.229,-1.40439
1.23149,-1.40261
1.23399,-1.40084
1.23648,-1.39906
1.23897,-1.39728
1.24145,-1.3955
1.24394,-1.39372
1.24643,-1.39194
1.24892,-1.39016
