x,y,p_xx,p_xy,p_yy
0.0080866,0.00096541,0.0217399,0,0.0026696
0.00806696,0.00095363,0.0218943,0,0.00267115
0.00806907,0.000936032,0.0220032,0,0.00267113
0.00804029,0.000924616,0.0220651,0,0.00267173
0.00796969,0.000912834,0.022049,0,0.00266785
0.00792299,0.000906034,0.0220973,0,0.00267375
0.00791525,0.000897757,0.0222606,0,0.00267146
0.00792892,0.00089572,0.0222836,0,0.00266733
0.00795998,0.000901823,0.0224279,0,0.00266423
0.00796625,0.00090644,0.0224642,0,0.00266721
0.007872,0.000910574,0.0226795,0,0.00265829
0.00774155,0.00091628,0.0229873,0,0.00266465
0.00762117,0.000918656,0.0230421,0,0.00266738
0.00754166,0.00092121,0.0231325,0,0.00266833
0.00742992,0.000924316,0.0234005,0,0.00266816
0.00733778,0.000929634,0.0235203,0,0.00266805
0.00725178,0.000936359,0.0235347,0,0.00266816
0.00721423,0.000942949,0.0235405,0,0.00266791
0.00719703,0.000955818,0.0236164,0,0.00267258
0.00720399,0.000969076,0.0238116,0,0.00267254
0.00719812,0.000977969,0.0238989,0,0.0026746
0.00720724,0.00098715,0.024017,0,0.00267883
0.00725594,0.00099585,0.0242423,0,0.00267819
0.00739251,0.00100103,0.0241467,0,0.0026762
0.00746801,0.000999296,0.0242225,0,0.00267603
0.00752131,0.000994988,0.0242536,0,0.00267866
0.00761691,0.000994091,0.0242035,0,0.00267729
0.00768843,0.00098955,0.0241778,0,0.00267346
0.0078341,0.000990441,0.0243737,0,0.00267204
0.00796827,0.000995986,0.0244726,0,0.00267366
0.00811679,0.000993181,0.0245594,0,0.00267202
0.00822222,0.000991525,0.0246942,0,0.00267669
0.00829691,0.000987674,0.0247797,0,0.00268399
0.00832633,0.000984677,0.0248111,0,0.0026828
0.00826751,0.000983489,0.0250016,0,0.00268231
0.00816381,0.000986223,0.0252168,0,0.00267996
0.00812865,0.000986767,0.0255792,0,0.00268031
0.00810758,0.000987575,0.0256911,0,0.00268059
0.00808175,0.000998167,0.0257364,0,0.00268595
0.00809102,0.00100091,0.0257106,0,0.0026891
0.00807447,0.00101054,0.0258635,0,0.0026864
0.00803993,0.001024,0.0258776,0,0.00268818
0.00805919,0.00102913,0.0260768,0,0.00269341
0.00810691,0.00103279,0.0262157,0,0.00269728
0.00818527,0.00103475,0.0263708,0,0.00269946
0.00826283,0.00102977,0.0266177,0,0.00269724
0.00832044,0.00103165,0.0267704,0,0.00270166
0.00836842,0.00103201,0.0268909,0,0.0027019
0.00840993,0.00103339,0.0270078,0,0.00270477
0.00842847,0.00103559,0.0271513,0,0.00270724
0.00846288,0.00104201,0.0272534,0,0.0027109
0.0084598,0.00104697,0.0272955,0,0.00271479
0.00849909,0.00104338,0.0273255,0,0.00271168
0.00853803,0.00104813,0.0274119,0,0.00271404
0.00857068,0.00105747,0.0276965,0,0.00271668
0.00859235,0.00106216,0.0277269,0,0.00271949
0.00869574,0.00106156,0.0278141,0,0.00271936
0.00873429,0.00106448,0.0276421,0,0.00271811
0.00886055,0.00106243,0.0277667,0,0.00271638
0.00899762,0.00106542,0.0278087,0,0.00272247
0.0092279,0.00107192,0.0279286,0,0.00272455
0.00943402,0.00108106,0.0280041,0,0.00272534
0.0095122,0.00108582,0.0281673,0,0.00272817
