x,y,p_xx,p_xy,p_yy,landmark_detected
1.37292,0.68242,0.0121926,0.0338737,0.206692,0
1.37234,0.685397,0.0121308,0.0336327,0.206642,0
1.37234,0.685397,0.0121308,0.0336327,0.206642,0
1.37167,0.688821,0.0120602,0.0333559,0.206583,0
1.3711,0.691684,0.012002,0.0331243,0.206535,0
1.3711,0.691684,0.012002,0.0331243,0.206535,0
1.37042,0.695134,0.0119324,0.0328455,0.206475,0
1.37042,0.695134,0.0119324,0.0328455,0.206475,0
1.3699,0.69778,0.0118799,0.0326315,0.206431,0
1.36932,0.700687,0.0118226,0.0323965,0.206381,0
1.36932,0.700687,0.0118226,0.0323965,0.206381,0
1.36879,0.703364,0.0117705,0.0321801,0.206335,0
1.36879,0.703364,0.0117705,0.0321801,0.206335,0
1.3679,0.707845,0.0116835,0.0318193,0.206253,0
1.3679,0.707845,0.0116835,0.0318193,0.206253,0
1.3673,0.710819,0.0116269,0.0315792,0.206201,0
1.3673,0.710819,0.0116269,0.0315792,0.206201,0
1.3668,0.713285,0.0115808,0.0313799,0.206159,0
1.36627,0.715895,0.0115323,0.0311691,0.206113,0
1.36627,0.715895,0.0115323,0.0311691,0.206113,0
1.36627,0.715895,0.0115323,0.0311691,0.206113,0
1.36627,0.715895,0.0115323,0.0311691,0.206113,0
1.36627,0.715895,0.0115323,0.0311691,0.206113,0
1.3647,0.723679,0.0113879,0.0305445,0.205959,0
1.36413,0.726479,0.0113378,0.0303188,0.20591,0
1.36413,0.726479,0.0113378,0.0303188,0.20591,0
1.36357,0.729244,0.0112889,0.0300961,0.205861,0
1.36317,0.731194,0.0112552,0.0299385,0.205829,0
1.36317,0.731194,0.0112552,0.0299385,0.205829,0
1.36251,0.734365,0.0112,0.0296834,0.205771,0
1.36251,0.734365,0.0112,0.0296834,0.205771,0
1.36169,0.738373,0.011131,0.0293616,0.205694,0
1.36119,0.740817,0.0110899,0.0291648,0.205651,0
1.36119,0.740817,0.0110899,0.0291648,0.205651,0
1.36044,0.74441,0.0110297,0.0288765,0.205584,0
1.36044,0.74441,0.0110297,0.0288765,0.205584,0
1.3598,0.747515,0.0109786,0.0286271,0.205526,0
1.35929,0.749955,0.0109392,0.0284309,0.205483,0
1.35929,0.749955,0.0109392,0.0284309,0.205483,0
1.35861,0.753237,0.0108864,0.0281676,0.205421,0
1.35861,0.753237,0.0108864,0.0281676,0.205421,0
1.35861,0.753237,0.0108864,0.0281676,0.205421,0
1.3575,0.758563,0.0108015,0.0277417,0.205314,0
1.3575,0.758563,0.0108015,0.0277417,0.205314,0
1.3569,0.761437,0.0107571,0.0275113,0.205261,0
1.3569,0.761437,0.0107571,0.0275113,0.205261,0
1.3569,0.761437,0.0107571,0.0275113,0.205261,0
1.35586,0.76643,0.0106803,0.0271126,0.205161,0
1.35543,0.768446,0.0106507,0.0269505,0.205126,0
1.35493,0.770847,0.0106154,0.0267579,0.205083,0
1.35493,0.770847,0.0106154,0.0267579,0.205083,0
1.35407,0.774926,0.0105555,0.0264322,0.205002,0
1.35407,0.774926,0.0105555,0.0264322,0.205002,0
1.35343,0.777928,0.0105126,0.0261921,0.204945,0
1.35343,0.777928,0.0105126,0.0261921,0.204945,0
1.35343,0.777928,0.0105126,0.0261921,0.204945,0
1.3524,0.782752,0.0104441,0.0258076,0.204846,0
1.35187,0.785255,0.0104098,0.0256073,0.204799,0
1.35187,0.785255,0.0104098,0.0256073,0.204799,0
1.35187,0.785255,0.0104098,0.0256073,0.204799,0
1.35086,0.789932,0.0103459,0.0252347,0.204702,0
1.35086,0.789932,0.0103459,0.0252347,0.204702,0
1.35014,0.793244,0.0103019,0.0249704,0.204634,0
1.34961,0.795611,0.0102714,0.0247809,0.204588,0
1.34961,0.795611,0.0102714,0.0247809,0.204588,0
1.34906,0.798101,0.0102397,0.0245817,0.204538,0
1.34833,0.801321,0.010199,0.0243247,0.20447,0
1.35431,0.787146,0.00919874,0.0250399,0.202717,1
1.35355,0.790455,0.00915127,0.0247753,0.202646,0
1.35355,0.790455,0.00915127,0.0247753,0.202646,0
1.3529,0.793266,0.00911181,0.0245503,0.202585,0
1.35221,0.796252,0.00907041,0.0243113,0.202518,0
1.35221,0.796252,0.00907041,0.0243113,0.202518,0
1.35135,0.799867,0.00902086,0.0240223,0.202434,0
1.35135,0.799867,0.00902086,0.0240223,0.202434,0
1.35135,0.799867,0.00902086,0.0240223,0.202434,0
1.35026,0.804383,0.00895995,0.0236618,0.202323,0
1.35026,0.804383,0.00895995,0.0236618,0.202323,0
1.34948,0.807519,0.00891905,0.0234107,0.202246,0
1.3488,0.810235,0.00888442,0.0231929,0.202179,0
1.3488,0.810235,0.00888442,0.0231929,0.202179,0
1.34815,0.812796,0.00885237,0.0229874,0.202116,0
1.34815,0.812796,0.00885237,0.0229874,0.202116,0
1.34734,0.81593,0.00881346,0.0227362,0.202034,0
1.34734,0.81593,0.00881346,0.0227362,0.202034,0
1.34636,0.81969,0.00876744,0.0224353,0.201932,0
1.34636,0.81969,0.00876744,0.0224353,0.201932,0
1.34553,0.822773,0.00873085,0.0221881,0.201846,0
1.34553,0.822773,0.00873085,0.0221881,0.201846,0
1.3445,0.826533,0.00868683,0.021887,0.201738,0
1.3439,0.828697,0.00866271,0.0217127,0.201678,0
1.3439,0.828697,0.00866271,0.0217127,0.201678,0
1.34325,0.831031,0.00863697,0.0215248,0.201612,0
1.34248,0.833734,0.00860745,0.0213076,0.201531,0
1.34248,0.833734,0.00860745,0.0213076,0.201531,0
1.34133,0.837704,0.00856431,0.0209896,0.201407,0
1.34133,0.837704,0.00856431,0.0209896,0.201407,0
1.34133,0.837704,0.00856431,0.0209896,0.201407,0
1.34133,0.837704,0.00856431,0.0209896,0.201407,0
1.33966,0.843372,0.00850408,0.0205367,0.20122,0
1.34308,0.835694,0.00771657,0.0211007,0.199466,1
1.34249,0.83761,0.00769523,0.0209456,0.199406,0
1.34249,0.83761,0.00769523,0.0209456,0.199406,0
1.34123,0.841683,0.00764878,0.0206188,0.199266,0
1.34123,0.841683,0.00764878,0.0206188,0.199266,0
1.34047,0.844089,0.00762268,0.0204246,0.199185,0
1.34047,0.844089,0.00762268,0.0204246,0.199185,0
1.33916,0.848212,0.00757767,0.0200937,0.199038,0
1.33916,0.848212,0.00757767,0.0200937,0.199038,0
1.33792,0.852069,0.00753684,0.019784,0.198898,0
1.33792,0.852069,0.00753684,0.019784,0.198898,0
1.3424,0.843923,0.00693459,0.0201473,0.197237,1
1.3424,0.843923,0.00693459,0.0201473,0.197237,0
1.34123,0.847473,0.00689488,0.0198622,0.197106,0
1.34123,0.847473,0.00689488,0.0198622,0.197106,0
1.34123,0.847473,0.00689488,0.0198622,0.197106,0
1.33948,0.852644,0.00683788,0.0194479,0.196905,0
1.33948,0.852644,0.00683788,0.0194479,0.196905,0
1.3387,0.854927,0.0068145,0.0192634,0.196819,0
1.3387,0.854927,0.0068145,0.0192634,0.196819,0
1.3387,0.854927,0.0068145,0.0192634,0.196819,0
1.33691,0.860062,0.00676084,0.0188521,0.196611,0
1.33605,0.862489,0.00673727,0.0186561,0.196514,0
1.33605,0.862489,0.00673727,0.0186561,0.196514,0
1.33493,0.865599,0.00670719,0.0184058,0.196387,0
1.33433,0.867235,0.00669267,0.0182726,0.196322,0
1.33351,0.86945,0.00667262,0.0180934,0.196231,0
1.33351,0.86945,0.00667262,0.0180934,0.196231,0
1.33351,0.86945,0.00667262,0.0180934,0.196231,0
1.33205,0.873356,0.00663659,0.0177796,0.196061,0
1.33205,0.873356,0.00663659,0.0177796,0.196061,0
1.33057,0.877285,0.00660155,0.0174642,0.195887,0
1.33057,0.877285,0.00660155,0.0174642,0.195887,0
1.32924,0.880739,0.00657202,0.0171865,0.195732,0
1.32924,0.880739,0.00657202,0.0171865,0.195732,0
1.32795,0.884043,0.00654476,0.0169207,0.195581,0
1.32795,0.884043,0.00654476,0.0169207,0.195581,0
1.32648,0.88778,0.00651468,0.0166206,0.195407,0
1.32648,0.88778,0.00651468,0.0166206,0.195407,0
1.32648,0.88778,0.00651468,0.0166206,0.195407,0
1.32489,0.891736,0.00648391,0.0163032,0.195218,0
1.32375,0.894537,0.00646358,0.0160775,0.195085,0
1.32375,0.894537,0.00646358,0.0160775,0.195085,0
1.32268,0.89714,0.00644544,0.0158676,0.194959,0
1.32268,0.89714,0.00644544,0.0158676,0.194959,0
1.32089,0.901423,0.00641525,0.0155244,0.194745,0
1.32089,0.901423,0.00641525,0.0155244,0.194745,0
1.31959,0.904481,0.00639533,0.0152784,0.19459,0
1.31959,0.904481,0.00639533,0.0152784,0.19459,0
1.31849,0.907067,0.00637937,0.0150701,0.194461,0
1.31849,0.907067,0.00637937,0.0150701,0.194461,0
1.31849,0.907067,0.00637937,0.0150701,0.194461,0
1.31623,0.912361,0.0063457,0.0146475,0.194186,0
1.31529,0.91454,0.00633388,0.0144717,0.194077,0
1.31529,0.91454,0.00633388,0.0144717,0.194077,0
1.3138,0.918001,0.00631439,0.0141948,0.193897,0
1.3138,0.918001,0.00631439,0.0141948,0.193897,0
1.3138,0.918001,0.00631439,0.0141948,0.193897,0
1.31187,0.922434,0.00628998,0.0138414,0.193665,0
1.31719,0.913547,0.00573672,0.0143441,0.191995,1
1.31719,0.913547,0.00573672,0.0143441,0.191995,0
1.31599,0.916333,0.00572001,0.0141211,0.191854,0
1.31478,0.919124,0.00570381,0.0138979,0.191712,0
1.31478,0.919124,0.00570381,0.0138979,0.191712,0
1.31358,0.921897,0.00568827,0.0136762,0.191571,0
1.31358,0.921897,0.00568827,0.0136762,0.191571,0
1.31358,0.921897,0.00568827,0.0136762,0.191571,0
1.31123,0.927334,0.00565695,0.0132454,0.191286,0
1.31046,0.929095,0.00564891,0.0131038,0.191198,0
1.31046,0.929095,0.00564891,0.0131038,0.191198,0
1.30894,0.932584,0.00563119,0.0128267,0.191018,0
1.30894,0.932584,0.00563119,0.0128267,0.191018,0
1.30797,0.934804,0.00562126,0.0126494,0.190905,0
1.30797,0.934804,0.00562126,0.0126494,0.190905,0
1.30667,0.93778,0.00560762,0.0124129,0.190752,0
1.30667,0.93778,0.00560762,0.0124129,0.190752,0
1.30507,0.941438,0.00559115,0.0121234,0.190561,0
1.30507,0.941438,0.00559115,0.0121234,0.190561,0
1.30331,0.945443,0.00557395,0.0118071,0.19035,0
1.30331,0.945443,0.00557395,0.0118071,0.19035,0
1.30204,0.948333,0.0055629,0.0115781,0.1902,0
1.30204,0.948333,0.0055629,0.0115781,0.1902,0
1.30066,0.951453,0.00555142,0.0113316,0.190038,0
1.29953,0.954,0.00554302,0.0111298,0.189906,0
1.29953,0.954,0.00554302,0.0111298,0.189906,0
1.29838,0.956614,0.0055348,0.010923,0.189771,0
1.29838,0.956614,0.0055348,0.010923,0.189771,0
1.29838,0.956614,0.0055348,0.010923,0.189771,0
1.29605,0.961839,0.00551732,0.0105135,0.189491,0
1.29605,0.961839,0.00551732,0.0105135,0.189491,0
1.29464,0.964998,0.0055087,0.0102648,0.189324,0
1.29464,0.964998,0.0055087,0.0102648,0.189324,0
1.29317,0.968283,0.0055004,0.0100067,0.189149,0
1.29317,0.968283,0.0055004,0.0100067,0.189149,0
1.29317,0.968283,0.0055004,0.0100067,0.189149,0
1.29317,0.968283,0.0055004,0.0100067,0.189149,0
1.29043,0.974357,0.0054849,0.00953296,0.188817,0
1.28967,0.976022,0.00548296,0.00940078,0.188732,0
1.28967,0.976022,0.00548296,0.00940078,0.188732,0
1.28833,0.978982,0.00547802,0.00916863,0.188573,0
1.28833,0.978982,0.00547802,0.00916863,0.188573,0
1.28639,0.983242,0.00547086,0.00883639,0.188341,0
1.28639,0.983242,0.00547086,0.00883639,0.188341,0
1.28541,0.985385,0.00546905,0.00866772,0.188227,0
1.28411,0.98821,0.00546638,0.00844666,0.188074,0
1.28411,0.98821,0.00546638,0.00844666,0.188074,0
1.2824,0.991881,0.00546306,0.00816062,0.18787,0
1.2824,0.991881,0.00546306,0.00816062,0.18787,0
1.2824,0.991881,0.00546306,0.00816062,0.18787,0
1.28029,0.996386,0.00545981,0.0078107,0.187616,0
1.28029,0.996386,0.00545981,0.0078107,0.187616,0
1.27928,0.99852,0.00546028,0.00764314,0.187498,0
1.27928,0.99852,0.00546028,0.00764314,0.187498,0
1.2777,1.00181,0.00546027,0.00738689,0.187309,0
1.27644,1.0044,0.00546149,0.00718447,0.187161,0
1.27644,1.0044,0.00546149,0.00718447,0.187161,0
1.27644,1.0044,0.00546149,0.00718447,0.187161,0
1.27453,1.00831,0.00546296,0.00688118,0.18693,0
1.27453,1.00831,0.00546296,0.00688118,0.18693,0
1.27258,1.01225,0.00546569,0.00657557,0.186694,0
1.27258,1.01225,0.00546569,0.00657557,0.186694,0
1.27137,1.01467,0.00546911,0.00638693,0.18655,0
1.27021,1.01695,0.00547297,0.00620944,0.186414,0
1.27021,1.01695,0.00547297,0.00620944,0.186414,0
1.26847,1.02037,0.00547813,0.00594421,0.186203,0
1.26847,1.02037,0.00547813,0.00594421,0.186203,0
1.26847,1.02037,0.00547813,0.00594421,0.186203,0
1.26615,1.02487,0.00548548,0.00559657,0.185919,0
1.26615,1.02487,0.00548548,0.00559657,0.185919,0
1.26475,1.02752,0.00549189,0.005391,0.185753,0
1.2633,1.03026,0.00549909,0.00517861,0.185578,0
1.2633,1.03026,0.00549909,0.00517861,0.185578,0
1.26164,1.03336,0.00550765,0.00493868,0.185376,0
1.26164,1.03336,0.00550765,0.00493868,0.185376,0
1.25982,1.0367,0.00551761,0.00468058,0.185154,0
1.25982,1.0367,0.00551761,0.00468058,0.185154,0
1.25846,1.03917,0.00552644,0.00448901,0.18499,0
1.25846,1.03917,0.00552644,0.00448901,0.18499,0
1.25676,1.04223,0.00553737,0.00425311,0.184783,0
1.25676,1.04223,0.00553737,0.00425311,0.184783,0
1.2553,1.04483,0.0055478,0.00405222,0.184607,0
1.25362,1.04778,0.00555996,0.00382436,0.184402,0
1.25362,1.04778,0.00555996,0.00382436,0.184402,0
1.25233,1.05003,0.00557053,0.00364984,0.184247,0
1.25233,1.05003,0.00557053,0.00364984,0.184247,0
1.25233,1.05003,0.00557053,0.00364984,0.184247,0
1.2496,1.05478,0.00559056,0.00328742,0.183908,0
1.2496,1.05478,0.00559056,0.00328742,0.183908,0
1.24771,1.05798,0.00560638,0.00304166,0.183677,0
1.24771,1.05798,0.00560638,0.00304166,0.183677,0
1.24771,1.05798,0.00560638,0.00304166,0.183677,0
1.24513,1.06233,0.00562814,0.00270971,0.183357,0
1.24384,1.06446,0.00564124,0.00254513,0.183201,0
1.24384,1.06446,0.00564124,0.00254513,0.183201,0
1.24235,1.0669,0.00565626,0.00235751,0.183019,0
1.24079,1.06943,0.0056723,0.00216337,0.182829,0
1.24079,1.06943,0.0056723,0.00216337,0.182829,0
1.24079,1.06943,0.0056723,0.00216337,0.182829,0
1.2384,1.07329,0.00569602,0.0018695,0.182532,0
1.2384,1.07329,0.00569602,0.0018695,0.182532,0
1.2384,1.07329,0.00569602,0.0018695,0.182532,0
1.23555,1.07781,0.00572493,0.00152657,0.182177,0
1.23403,1.08019,0.00574269,0.00134445,0.181991,0
1.23403,1.08019,0.00574269,0.00134445,0.181991,0
1.2322,1.08303,0.00576384,0.00112862,0.181765,0
1.2322,1.08303,0.00576384,0.00112862,0.181765,0
1.23058,1.08552,0.0057835,0.000938823,0.181566,0
1.23058,1.08552,0.0057835,0.000938823,0.181566,0
1.22882,1.08819,0.00580502,0.000735504,0.181349,0
1.22882,1.08819,0.00580502,0.000735504,0.181349,0
1.22632,1.09195,0.00583492,0.000451327,0.181038,0
1.22632,1.09195,0.00583492,0.000451327,0.181038,0
1.22413,1.09519,0.00586234,0.000206559,0.180767,0
1.22413,1.09519,0.00586234,0.000206559,0.180767,0
1.22413,1.09519,0.00586234,0.000206559,0.180767,0
1.22141,1.09919,0.00589661,-9.41717e-05,0.180427,0
1.22141,1.09919,0.00589661,-9.41717e-05,0.180427,0
1.2199,1.10138,0.00591777,-0.000260221,0.180242,0
1.21801,1.1041,0.00594381,-0.000465759,0.180008,0
1.21801,1.1041,0.00594381,-0.000465759,0.180008,0
1.21659,1.10613,0.00596466,-0.000619385,0.179834,0
1.21659,1.10613,0.00596466,-0.000619385,0.179834,0
1.21427,1.10942,0.00599692,-0.000866057,0.179545,0
1.21293,1.1113,0.00601761,-0.00100868,0.179381,0
1.21293,1.1113,0.00601761,-0.00100868,0.179381,0
1.21149,1.1133,0.00603977,-0.00116004,0.179204,0
1.21149,1.1133,0.00603977,-0.00116004,0.179204,0
1.20906,1.11664,0.00607491,-0.00140987,0.178902,0
1.20906,1.11664,0.00607491,-0.00140987,0.178902,0
1.20695,1.11953,0.00610663,-0.00162514,0.17864,0
1.20695,1.11953,0.00610663,-0.00162514,0.17864,0
1.20528,1.12179,0.00613304,-0.00179482,0.178434,0
1.20328,1.12447,0.00616426,-0.00199484,0.178185,0
1.20328,1.12447,0.00616426,-0.00199484,0.178185,0
1.20179,1.12645,0.00618894,-0.00214346,0.178002,0
1.20024,1.12849,0.00621467,-0.00229649,0.177811,0
1.20024,1.12849,0.00621467,-0.00229649,0.177811,0
1.19851,1.13076,0.00624319,-0.00246533,0.177598,0
1.19851,1.13076,0.00624319,-0.00246533,0.177598,0
1.19851,1.13076,0.00624319,-0.00246533,0.177598,0
1.19537,1.13483,0.00629235,-0.0027653,0.177205,0
1.19362,1.13708,0.00632221,-0.00293193,0.176988,0
1.19362,1.13708,0.00632221,-0.00293193,0.176988,0
1.19204,1.13907,0.00634977,-0.00308063,0.176794,0
1.19036,1.14119,0.0063792,-0.00323778,0.176586,0
1.19036,1.14119,0.0063792,-0.00323778,0.176586,0
1.18858,1.14341,0.00641028,-0.00340177,0.176366,0
1.18858,1.14341,0.00641028,-0.00340177,0.176366,0
1.18858,1.14341,0.00641028,-0.00340177,0.176366,0
1.18436,1.14865,0.00647938,-0.00378275,0.175835,0
1.18436,1.14865,0.00647938,-0.00378275,0.175835,0
1.18228,1.15118,0.00651621,-0.00396827,0.175577,0
1.18228,1.15118,0.00651621,-0.00396827,0.175577,0
1.18045,1.15341,0.00654967,-0.00413139,0.17535,0
1.18045,1.15341,0.00654967,-0.00413139,0.17535,0
1.17778,1.1566,0.00659669,-0.00436366,0.175018,0
1.17778,1.1566,0.00659669,-0.00436366,0.175018,0
1.17601,1.1587,0.00662978,-0.00451705,0.174799,0
1.17601,1.1587,0.00662978,-0.00451705,0.174799,0
1.17346,1.1617,0.00667593,-0.00473442,0.174481,0
1.17346,1.1617,0.00667593,-0.00473442,0.174481,0
1.17058,1.16505,0.00672805,-0.00497612,0.174122,0
1.17058,1.16505,0.00672805,-0.00497612,0.174122,0
1.1685,1.16744,0.00676742,-0.00514934,0.173864,0
1.1685,1.16744,0.00676742,-0.00514934,0.173864,0
1.16599,1.1703,0.0068144,-0.00535533,0.173551,0
1.16442,1.17207,0.00684582,-0.00548388,0.173358,0
1.16442,1.17207,0.00684582,-0.00548388,0.173358,0
1.16272,1.17397,0.0068796,-0.0056215,0.173149,0
1.17794,1.1618,0.00578854,-0.0047392,0.171155,1
1.17534,1.16478,0.00583204,-0.00495598,0.170832,0
1.17534,1.16478,0.00583204,-0.00495598,0.170832,0
1.17289,1.16757,0.00587394,-0.00515882,0.170526,0
1.17289,1.16757,0.00587394,-0.00515882,0.170526,0
1.17289,1.16757,0.00587394,-0.00515882,0.170526,0
1.16996,1.17086,0.0059236,-0.0053972,0.17016,0
1.16795,1.1731,0.00595957,-0.00555991,0.169911,0
1.16795,1.1731,0.00595957,-0.00555991,0.169911,0
1.16602,1.17523,0.00599453,-0.00571458,0.169673,0
1.16602,1.17523,0.00599453,-0.00571458,0.169673,0
1.1631,1.17844,0.00604549,-0.00594506,0.169309,0
1.16154,1.18014,0.00607542,-0.00606903,0.169116,0
1.16154,1.18014,0.00607542,-0.00606903,0.169116,0
1.15977,1.18204,0.0061087,-0.00620709,0.168898,0
1.15977,1.18204,0.0061087,-0.00620709,0.168898,0
1.15702,1.185,0.00615825,-0.00641856,0.168555,0
1.15702,1.185,0.00615825,-0.00641856,0.168555,0
1.15448,1.18769,0.00620467,-0.00661119,0.16824,0
1.15278,1.1895,0.00623785,-0.00674162,0.168031,0
1.15278,1.1895,0.00623785,-0.00674162,0.168031,0
1.15278,1.1895,0.00623785,-0.00674162,0.168031,0
1.15023,1.1922,0.00628523,-0.00693377,0.167716,0
1.15023,1.1922,0.00628523,-0.00693377,0.167716,0
1.15865,1.18435,0.00543638,-0.00626603,0.165639,1
1.15865,1.18435,0.00543638,-0.00626603,0.165639,0
1.15638,1.18681,0.00547634,-0.00644232,0.16536,0
1.15638,1.18681,0.00547634,-0.00644232,0.16536,0
1.15447,1.18889,0.00551122,-0.00659162,0.165126,0
1.15447,1.18889,0.00551122,-0.00659162,0.165126,0
1.15198,1.19159,0.00555556,-0.00678441,0.164819,0
1.14998,1.19375,0.00559247,-0.00693925,0.164575,0
1.14998,1.19375,0.00559247,-0.00693925,0.164575,0
1.14822,1.19566,0.00562585,-0.00707591,0.164361,0
1.14822,1.19566,0.00562585,-0.00707591,0.164361,0
1.14603,1.19802,0.0056664,-0.00724405,0.164093,0
1.14423,1.19997,0.00570101,-0.00738295,0.163874,0
1.14423,1.19997,0.00570101,-0.00738295,0.163874,0
1.14132,1.2031,0.00575425,-0.00760361,0.163517,0
1.14132,1.2031,0.00575425,-0.00760361,0.163517,0
1.14132,1.2031,0.00575425,-0.00760361,0.163517,0
1.13881,1.20579,0.00580129,-0.00779281,0.16321,0
1.13722,1.2075,0.00583331,-0.00791434,0.163018,0
1.13722,1.2075,0.00583331,-0.00791434,0.163018,0
1.13463,1.21028,0.00588267,-0.00810911,0.162701,0
1.13307,1.21193,0.00591449,-0.00822676,0.162514,0
1.13307,1.21193,0.00591449,-0.00822676,0.162514,0
1.13106,1.21408,0.00595446,-0.00837752,0.16227,0
1.13106,1.21408,0.00595446,-0.00837752,0.16227,0
1.12808,1.21726,0.00601177,-0.00859817,0.161907,0
1.12808,1.21726,0.00601177,-0.00859817,0.161907,0
1.12563,1.21987,0.00606035,-0.00877985,0.161609,0
1.12563,1.21987,0.00606035,-0.00877985,0.161609,0
1.1237,1.22192,0.00609999,-0.00892325,0.161376,0
1.1237,1.22192,0.00609999,-0.00892325,0.161376,0
1.12157,1.22419,0.00614355,-0.00908073,0.161119,0
1.12157,1.22419,0.00614355,-0.00908073,0.161119,0
1.11908,1.22683,0.006194,-0.00926342,0.160817,0
1.11908,1.22683,0.006194,-0.00926342,0.160817,0
1.11908,1.22683,0.006194,-0.00926342,0.160817,0
1.11499,1.23117,0.00627447,-0.00955905,0.16032,0
1.11499,1.23117,0.00627447,-0.00955905,0.16032,0
1.11248,1.23383,0.0063266,-0.00974179,0.160016,0
1.11105,1.23534,0.00635867,-0.0098473,0.159847,0
1.10946,1.23702,0.00639387,-0.00996371,0.159658,0
1.10946,1.23702,0.00639387,-0.00996371,0.159658,0
1.11596,1.23066,0.00556417,-0.00917903,0.157854,1
1.11596,1.23066,0.00556417,-0.00917903,0.157854,0
1.11366,1.23312,0.0056102,-0.0093487,0.157579,0
1.11185,1.23506,0.00564779,-0.00948276,0.157364,0
1.11185,1.23506,0.00564779,-0.00948276,0.157364,0
1.10986,1.23719,0.00568902,-0.00962976,0.157127,0
1.10986,1.23719,0.00568902,-0.00962976,0.157127,0
1.10767,1.23953,0.00573398,-0.00978963,0.156867,0
1.10767,1.23953,0.00573398,-0.00978963,0.156867,0
1.10767,1.23953,0.00573398,-0.00978963,0.156867,0
1.10276,1.24476,0.00582984,-0.0101417,0.156275,0
1.10276,1.24476,0.00582984,-0.0101417,0.156275,0
1.10276,1.24476,0.00582984,-0.0101417,0.156275,0
1.09955,1.24816,0.00589509,-0.0103708,0.155891,0
1.09955,1.24816,0.00589509,-0.0103708,0.155891,0
1.09778,1.25002,0.00593358,-0.010498,0.155683,0
1.09601,1.25189,0.00597251,-0.0106256,0.155474,0
1.09601,1.25189,0.00597251,-0.0106256,0.155474,0
1.09338,1.25466,0.00602801,-0.0108118,0.155162,0
1.09157,1.25656,0.00606821,-0.0109413,0.154949,0
1.09157,1.25656,0.00606821,-0.0109413,0.154949,0
1.08973,1.25851,0.00610936,-0.011073,0.154732,0
1.08973,1.25851,0.00610936,-0.011073,0.154732,0
1.08769,1.26065,0.00615445,-0.0112172,0.154492,0
1.08769,1.26065,0.00615445,-0.0112172,0.154492,0
1.08435,1.26416,0.00622573,-0.0114504,0.154095,0
1.08435,1.26416,0.00622573,-0.0114504,0.154095,0
1.08212,1.2665,0.00627532,-0.0116064,0.153833,0
1.08037,1.26834,0.0063158,-0.01173,0.153629,0
1.08037,1.26834,0.0063158,-0.01173,0.153629,0
1.0782,1.27061,0.00636495,-0.0118815,0.153374,0
1.0782,1.27061,0.00636495,-0.0118815,0.153374,0
1.07607,1.27284,0.00641352,-0.0120296,0.153125,0
1.07607,1.27284,0.00641352,-0.0120296,0.153125,0
1.07322,1.27582,0.00647741,-0.0122262,0.152789,0
1.07322,1.27582,0.00647741,-0.0122262,0.152789,0
1.07161,1.27751,0.00651605,-0.0123388,0.152602,0
1.06981,1.27938,0.00655872,-0.0124635,0.152393,0
1.06981,1.27938,0.00655872,-0.0124635,0.152393,0
1.06981,1.27938,0.00655872,-0.0124635,0.152393,0
1.0667,1.28263,0.00662931,-0.0126756,0.152027,0
1.06442,1.28501,0.00668292,-0.0128318,0.151761,0
1.06442,1.28501,0.00668292,-0.0128318,0.151761,0
1.06257,1.28694,0.00672748,-0.0129585,0.151547,0
1.0731,1.27589,0.00587373,-0.0120538,0.150077,1
1.07037,1.27878,0.00593438,-0.0122432,0.149759,0
1.06851,1.28074,0.0059775,-0.0123725,0.149546,0
1.06851,1.28074,0.0059775,-0.0123725,0.149546,0
1.06637,1.28299,0.00602672,-0.0125205,0.149298,0
1.06637,1.28299,0.00602672,-0.0125205,0.149298,0
1.06412,1.28537,0.00607866,-0.0126759,0.149038,0
1.06412,1.28537,0.00607866,-0.0126759,0.149038,0
1.06412,1.28537,0.00607866,-0.0126759,0.149038,0
1.06032,1.28936,0.0061633,-0.0129334,0.148596,0
1.06032,1.28936,0.0061633,-0.0129334,0.148596,0
1.05836,1.29142,0.00620986,-0.0130677,0.148371,0
1.05836,1.29142,0.00620986,-0.0130677,0.148371,0
1.05569,1.29422,0.00627192,-0.0132488,0.148062,0
1.05569,1.29422,0.00627192,-0.0132488,0.148062,0
1.0528,1.29725,0.00633914,-0.0134433,0.147728,0
1.0528,1.29725,0.00633914,-0.0134433,0.147728,0
1.05023,1.29994,0.00639991,-0.0136162,0.147433,0
1.05023,1.29994,0.00639991,-0.0136162,0.147433,0
1.04842,1.30183,0.00644455,-0.0137389,0.147227,0
1.04842,1.30183,0.00644455,-0.0137389,0.147227,0
1.04607,1.3043,0.00650139,-0.0138968,0.146957,0
1.04607,1.3043,0.00650139,-0.0138968,0.146957,0
1.0428,1.3077,0.00657868,-0.0141129,0.146582,0
1.0428,1.3077,0.00657868,-0.0141129,0.146582,0
1.04044,1.31016,0.00663654,-0.01427,0.146312,0
1.04044,1.31016,0.00663654,-0.01427,0.146312,0
1.03882,1.31185,0.00667814,-0.0143788,0.146129,0
1.03655,1.31422,0.00673474,-0.0145295,0.145869,0
1.03655,1.31422,0.00673474,-0.0145295,0.145869,0
1.03655,1.31422,0.00673474,-0.0145295,0.145869,0
1.03655,1.31422,0.00673474,-0.0145295,0.145869,0
1.03655,1.31422,0.00673474,-0.0145295,0.145869,0
1.03115,1.31982,0.00686287,-0.0148783,0.145248,0
1.03115,1.31982,0.00686287,-0.0148783,0.145248,0
1.02867,1.32239,0.00692517,-0.0150399,0.144967,0
